max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
6.411029e+02,0.000000e+00,4.270833e+01,1.462320e-03,0.000000e+00,9.741533e-05,6.687500e+02,0.000000e+00,1.525382e-03,0.000000e+00
