max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
9.404296e+02,0.000000e+00,8.040299e+01,1.134532e-03,0.000000e+00,7.656507e-05,1.117091e+03,0.000000e+00,1.134532e-03,0.000000e+00
