element_id,total_strain_energy
0,7.286050049838e-02
1,5.933040580522e-02
2,4.732411290764e-02
3,3.687249256658e-02
4,2.796540358719e-02
5,2.055426770997e-02
6,1.455550279900e-02
7,9.854814327181e-03
8,6.312345158612e-03
9,3.768683627934e-03
10,2.051729916779e-03
11,9.844207272630e-04
12,3.933122525256e-04
13,1.180214443336e-04
14,2.152557773420e-05
15,1.320112764096e-06
