strain_energy_density
7.123774707489e-02
6.260624390018e-02
5.453161197862e-02
4.701385031409e-02
4.005295993279e-02
3.364894100534e-02
2.780179343458e-02
2.251151722638e-02
1.777811214160e-02
1.360157829489e-02
9.981915704147e-03
6.919124249734e-03
4.413203923254e-03
2.464154832630e-03
1.071976916605e-03
2.366702307452e-04
-2.088266440290e-05
2.485947555563e-18
3.043569067370e-18
2.056729387066e-18
1.392208514311e-18
2.846982742376e-18
8.606171682858e-18
1.350527705761e-17
1.241147479676e-17
4.910533994901e-18
2.297510994604e-19
-9.794086330110e-20
6.739496490381e-20
-1.271170935705e-19
1.429990513811e-18
7.275995096795e-18
1.302983508606e-17
1.453570627309e-17
1.796264813716e-17
1.701625747292e-17
1.563268375805e-17
7.543682037720e-18
1.281286648452e-18
-2.036916429303e-19
1.208314880110e-20
1.814398762514e-18
5.493613814742e-18
1.513731477582e-17
3.003140598153e-17
3.794694283132e-17
3.022409448215e-17
1.977114951115e-17
4.892004748371e-18
6.899926614734e-19
1.131284236467e-18
9.328697717445e-19
4.666370575649e-19
1.630771774455e-17
4.473779597637e-17
5.159387509503e-17
3.678374522685e-17
2.425792107835e-17
2.363376163485e-17
2.337463204462e-17
1.938480891115e-17
1.000554019733e-17
1.189678188444e-18
9.413889058392e-20
2.620332733472e-20
