element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,1.541169e+03,0.000000e+00,4.947917e+02,1.541169e+03,-1.541169e+03,2.714852e+03,1.689555e+03
1,0.000000e+00,1.515736e+03,0.000000e+00,4.843751e+02,1.515736e+03,-1.515736e+03,2.669642e+03,1.657208e+03
2,0.000000e+00,1.490293e+03,0.000000e+00,4.739588e+02,1.490293e+03,-1.490293e+03,2.624416e+03,1.624889e+03
3,0.000000e+00,1.464833e+03,0.000000e+00,4.635433e+02,1.464833e+03,-1.464833e+03,2.579162e+03,1.592596e+03
4,0.000000e+00,1.439350e+03,0.000000e+00,4.531294e+02,1.439350e+03,-1.439350e+03,2.533872e+03,1.560329e+03
5,0.000000e+00,1.413838e+03,0.000000e+00,4.427179e+02,1.413838e+03,-1.413838e+03,2.488537e+03,1.528088e+03
6,0.000000e+00,1.388294e+03,0.000000e+00,4.323100e+02,1.388294e+03,-1.388294e+03,2.443148e+03,1.495874e+03
7,0.000000e+00,1.362712e+03,0.000000e+00,4.219073e+02,1.362712e+03,-1.362712e+03,2.397698e+03,1.463689e+03
8,0.000000e+00,1.337090e+03,0.000000e+00,4.115113e+02,1.337090e+03,-1.337090e+03,2.352183e+03,1.431533e+03
9,0.000000e+00,1.311423e+03,0.000000e+00,4.011239e+02,1.311423e+03,-1.311423e+03,2.306598e+03,1.399411e+03
10,0.000000e+00,1.285711e+03,0.000000e+00,3.907474e+02,1.285711e+03,-1.285711e+03,2.260938e+03,1.367324e+03
11,0.000000e+00,1.259951e+03,0.000000e+00,3.803841e+02,1.259951e+03,-1.259951e+03,2.215202e+03,1.335278e+03
12,0.000000e+00,1.234142e+03,0.000000e+00,3.700365e+02,1.234142e+03,-1.234142e+03,2.169388e+03,1.303277e+03
13,0.000000e+00,1.208283e+03,0.000000e+00,3.597077e+02,1.208283e+03,-1.208283e+03,2.123495e+03,1.271326e+03
14,0.000000e+00,1.182374e+03,0.000000e+00,3.494006e+02,1.182374e+03,-1.182374e+03,2.077523e+03,1.239431e+03
