sigma1,sigma2,sigma3
1.525070919206e+03,-8.398437500147e+02,-1.525070919206e+03
5.000000000121e+02,-5.000000000121e+02,-8.398437500147e+02
5.250709191816e+02,-5.250709191816e+02,-8.398437500147e+02
