sigma1,sigma2,sigma3
1.563213092944e+03,-8.710937500155e+02,-1.563213092944e+03
5.000000000121e+02,-5.000000000121e+02,-8.710937500155e+02
5.632130929193e+02,-5.632130929193e+02,-8.710937500155e+02
