sigma1,sigma2,sigma3
7.526919010117e+02,-2.070312500008e+02,-7.526919010117e+02
5.000000000039e+02,-2.070312500008e+02,-5.000000000039e+02
2.473080989986e+02,-2.070312500008e+02,-2.473080989986e+02
