sigma1,sigma2,sigma3
1.572748636378e+03,-8.789062500156e+02,-1.572748636378e+03
5.000000000122e+02,-5.000000000122e+02,-8.789062500156e+02
5.727486363536e+02,-5.727486363536e+02,-8.789062500156e+02
