N,Vy,Vz,T,My,Mz
0.000000000000e+00,-3.067858467265e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.557277482221e-11
0.000000000000e+00,-6.710940397142e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.557277482221e-11
0.000000000000e+00,1.821540964939e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.557277482221e-11
