N,Vy,Vz,T,My,Mz
0.000000000000e+00,-1.312357327678e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.052652994792e+02
0.000000000000e+00,-2.845052083335e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.052652994792e+02
0.000000000000e+00,7.433469110111e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.052652994792e+02
