N,Vy,Vz,T,My,Mz
0.000000000000e+00,-2.940130782270e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.805074055978e+01
0.000000000000e+00,-1.570638020828e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.805074055978e+01
0.000000000000e+00,-2.011452593861e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.805074055978e+01
