Condensed DOF,Value
0,0.000000000000e+00
1,-6.557699524940e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-5.034115514778e-04
6,0.000000000000e+00
7,-2.410610783389e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-8.820839574567e-04
12,0.000000000000e+00
13,-4.974949476349e-04
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-1.153837095865e-03
18,0.000000000000e+00
19,-8.103762709857e-04
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-1.336490844631e-03
24,0.000000000000e+00
25,-1.159657685722e-03
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,-1.447865081684e-03
30,0.000000000000e+00
31,-1.529746798656e-03
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,-1.505779684951e-03
36,-0.000000000000e+00
37,-1.909506186083e-03
38,-0.000000000000e+00
39,-0.000000000000e+00
40,-0.000000000000e+00
41,-1.528054532362e-03
42,0.000000000000e+00
43,-2.292253393780e-03
44,0.000000000000e+00
45,0.000000000000e+00
46,0.000000000000e+00
47,-1.532509501844e-03
