# Load Type: TRIANGULAR
# Load Formula: q(x) = w * (x/L)
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    0.000000     0.000000     0.000000     0.000000  -0.000000     0.000000     0.000000     0.000000     0.000000
    0.004000     0.000000     0.000000     0.000000  -1.000000     0.000000     0.000000     0.000000     0.000000
    0.008000     0.000000     0.000000     0.000000  -2.000000     0.000000     0.000000     0.000000     0.000000
    0.012000     0.000000     0.000000     0.000000  -3.000000     0.000000     0.000000     0.000000     0.000000
    0.016000     0.000000     0.000000     0.000000  -4.000000     0.000000     0.000000     0.000000     0.000000
    0.020000     0.000000     0.000000     0.000000  -5.000000     0.000000     0.000000     0.000000     0.000000
    0.024000     0.000000     0.000000     0.000000  -6.000000     0.000000     0.000000     0.000000     0.000000
    0.028000     0.000000     0.000000     0.000000  -7.000000     0.000000     0.000000     0.000000     0.000000
    0.032000     0.000000     0.000000     0.000000  -8.000000     0.000000     0.000000     0.000000     0.000000
    0.036000     0.000000     0.000000     0.000000  -9.000000     0.000000     0.000000     0.000000     0.000000
    0.040000     0.000000     0.000000     0.000000  -10.000000     0.000000     0.000000     0.000000     0.000000
    0.044000     0.000000     0.000000     0.000000  -11.000000     0.000000     0.000000     0.000000     0.000000
    0.048000     0.000000     0.000000     0.000000  -12.000000     0.000000     0.000000     0.000000     0.000000
    0.052000     0.000000     0.000000     0.000000  -13.000000     0.000000     0.000000     0.000000     0.000000
    0.056000     0.000000     0.000000     0.000000  -14.000000     0.000000     0.000000     0.000000     0.000000
    0.060000     0.000000     0.000000     0.000000  -15.000000     0.000000     0.000000     0.000000     0.000000
    0.064000     0.000000     0.000000     0.000000  -16.000000     0.000000     0.000000     0.000000     0.000000
    0.068000     0.000000     0.000000     0.000000  -17.000000     0.000000     0.000000     0.000000     0.000000
    0.072000     0.000000     0.000000     0.000000  -18.000000     0.000000     0.000000     0.000000     0.000000
    0.076000     0.000000     0.000000     0.000000  -19.000000     0.000000     0.000000     0.000000     0.000000
    0.080000     0.000000     0.000000     0.000000  -20.000000     0.000000     0.000000     0.000000     0.000000
    0.084000     0.000000     0.000000     0.000000  -21.000000     0.000000     0.000000     0.000000     0.000000
    0.088000     0.000000     0.000000     0.000000  -22.000000     0.000000     0.000000     0.000000     0.000000
    0.092000     0.000000     0.000000     0.000000  -23.000000     0.000000     0.000000     0.000000     0.000000
    0.096000     0.000000     0.000000     0.000000  -24.000000     0.000000     0.000000     0.000000     0.000000
    0.100000     0.000000     0.000000     0.000000  -25.000000     0.000000     0.000000     0.000000     0.000000
    0.104000     0.000000     0.000000     0.000000  -26.000000     0.000000     0.000000     0.000000     0.000000
    0.108000     0.000000     0.000000     0.000000  -27.000000     0.000000     0.000000     0.000000     0.000000
    0.112000     0.000000     0.000000     0.000000  -28.000000     0.000000     0.000000     0.000000     0.000000
    0.116000     0.000000     0.000000     0.000000  -29.000000     0.000000     0.000000     0.000000     0.000000
    0.120000     0.000000     0.000000     0.000000  -30.000000     0.000000     0.000000     0.000000     0.000000
    0.124000     0.000000     0.000000     0.000000  -31.000000     0.000000     0.000000     0.000000     0.000000
    0.128000     0.000000     0.000000     0.000000  -32.000000     0.000000     0.000000     0.000000     0.000000
    0.132000     0.000000     0.000000     0.000000  -33.000000     0.000000     0.000000     0.000000     0.000000
    0.136000     0.000000     0.000000     0.000000  -34.000000     0.000000     0.000000     0.000000     0.000000
    0.140000     0.000000     0.000000     0.000000  -35.000000     0.000000     0.000000     0.000000     0.000000
    0.144000     0.000000     0.000000     0.000000  -36.000000     0.000000     0.000000     0.000000     0.000000
    0.148000     0.000000     0.000000     0.000000  -37.000000     0.000000     0.000000     0.000000     0.000000
    0.152000     0.000000     0.000000     0.000000  -38.000000     0.000000     0.000000     0.000000     0.000000
    0.156000     0.000000     0.000000     0.000000  -39.000000     0.000000     0.000000     0.000000     0.000000
    0.160000     0.000000     0.000000     0.000000  -40.000000     0.000000     0.000000     0.000000     0.000000
    0.164000     0.000000     0.000000     0.000000  -41.000000     0.000000     0.000000     0.000000     0.000000
    0.168000     0.000000     0.000000     0.000000  -42.000000     0.000000     0.000000     0.000000     0.000000
    0.172000     0.000000     0.000000     0.000000  -43.000000     0.000000     0.000000     0.000000     0.000000
    0.176000     0.000000     0.000000     0.000000  -44.000000     0.000000     0.000000     0.000000     0.000000
    0.180000     0.000000     0.000000     0.000000  -45.000000     0.000000     0.000000     0.000000     0.000000
    0.184000     0.000000     0.000000     0.000000  -46.000000     0.000000     0.000000     0.000000     0.000000
    0.188000     0.000000     0.000000     0.000000  -47.000000     0.000000     0.000000     0.000000     0.000000
    0.192000     0.000000     0.000000     0.000000  -48.000000     0.000000     0.000000     0.000000     0.000000
    0.196000     0.000000     0.000000     0.000000  -49.000000     0.000000     0.000000     0.000000     0.000000
    0.200000     0.000000     0.000000     0.000000  -50.000000     0.000000     0.000000     0.000000     0.000000
