total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
30,1.664788e-03,2.877668e-03,6.666667e+02,8.333333e+02,6.666667e+02,8.333333e+02,4
