total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
390,1.672779e-03,9.947549e-03,6.666748e+02,8.333398e+02,6.666748e+02,8.333398e+02,64
