sigma1,sigma2,sigma3
1.677358039057e+03,-4.889240264939e+02,-1.677358039057e+03
4.838460286496e+02,-4.838460286496e+02,-4.889240264939e+02
7.096659817576e+02,-4.889240264939e+02,-7.096659817576e+02
