sigma1,sigma2,sigma3
1.203973093866e+03,-3.160037994417e+02,-1.203973093866e+03
4.325764973997e+02,-3.160037994417e+02,-4.325764973997e+02
3.388200990667e+02,-3.160037994417e+02,-3.388200990667e+02
