element_id,total_strain_energy
0,1.259928307588e-01
1,9.653956572567e-02
2,7.258250327626e-02
3,5.339074997993e-02
4,3.828561907963e-02
5,2.664063049193e-02
6,1.788151080704e-02
7,1.148619328876e-02
8,6.984817874544e-03
9,3.959731175425e-03
10,2.045486476081e-03
11,9.288437347966e-04
12,3.487695834795e-04
13,9.643732765667e-05
14,1.522694647219e-05
15,7.250926891436e-07
