N,Vy,Vz,T,My,Mz
0.000000000000e+00,-3.067858467265e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.928225452727e-10
0.000000000000e+00,-1.533929233632e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.928225452727e-10
0.000000000000e+00,-6.135716934530e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.928225452727e-10
