strain_energy_density
7.301584394508e-02
6.861985769246e-02
6.435280633103e-02
6.022565829292e-02
5.623841357814e-02
5.239107218668e-02
4.868363411855e-02
4.511609937375e-02
4.168846795226e-02
3.840073985411e-02
3.525291507927e-02
3.224499362777e-02
2.937697549958e-02
2.664886069473e-02
2.406064921320e-02
2.161234105499e-02
1.930393622011e-02
1.713543470855e-02
1.510683652031e-02
1.321814165541e-02
1.146935011382e-02
9.860461895565e-03
8.391477000632e-03
7.062395429024e-03
5.873217180740e-03
4.823942255782e-03
3.914570654148e-03
3.145102375839e-03
2.515537420856e-03
2.025875789196e-03
1.676117480862e-03
1.466262495853e-03
6.981554170845e-04
1.669499674241e-24
1.613969645822e-24
1.560729200676e-24
1.508586876360e-24
1.461793387109e-24
1.413572636111e-24
1.365287875101e-24
1.317009624137e-24
1.269007802416e-24
1.225642005714e-24
1.181721827717e-24
1.139242865887e-24
1.099431036119e-24
1.057065800692e-24
1.017248122293e-24
9.805875916846e-25
9.419175812560e-25
9.073636208479e-25
8.737045017148e-25
8.426174141258e-25
8.086624697227e-25
7.755304546358e-25
7.429184278098e-25
7.092413277352e-25
6.763715514970e-25
6.442854588685e-25
6.147676028710e-25
5.822636723022e-25
5.523801303604e-25
5.248484240422e-25
4.995499524179e-25
4.743559372301e-25
4.477594358941e-25
4.213302063668e-25
3.943763238377e-25
3.711192232773e-25
3.492980179675e-25
3.246230125344e-25
3.049043799590e-25
2.840936096402e-25
2.655884888797e-25
2.473328738867e-25
2.321433628773e-25
2.149445802002e-25
1.931856739897e-25
1.742224602493e-25
1.580851272276e-25
1.395018419560e-25
1.255219684473e-25
1.127748778123e-25
1.037455869864e-25
9.323687988376e-26
8.653217262024e-26
7.825607312851e-26
7.067055431272e-26
6.446178118125e-26
5.750363234102e-26
5.037271611398e-26
4.480027960306e-26
4.014951857662e-26
3.409700741409e-26
2.930017385780e-26
2.602383840462e-26
2.391014268081e-26
1.997872672957e-26
1.919121105343e-26
1.649654154294e-26
1.234992265374e-26
9.471444945274e-27
7.361583277100e-27
6.748978759679e-27
5.351414180852e-27
5.525284561880e-27
3.842725311696e-27
3.120960409056e-27
2.521755043702e-27
1.400864670961e-27
1.726923234448e-27
1.297463286937e-27
1.967037081141e-28
4.193238335046e-28
1.315887638242e-28
5.457115056260e-28
7.859270558646e-28
4.657664537335e-28
2.915162459930e-28
3.912761845592e-28
6.232460669855e-28
5.236636837377e-28
4.062706580154e-28
4.435157926025e-28
3.930523055915e-28
2.713715326068e-28
1.773962034713e-28
1.777260301838e-28
1.780558568963e-28
