sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.697660742525e+02
0.000000000000e+00,0.000000000000e+00,-1.432779947916e+02
0.000000000000e+00,0.000000000000e+00,-1.167899153308e+02
