Condensed DOF,Value
0,0.000000000000e+00
1,-4.751967447578e-05
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-1.425590234274e-04
6,0.000000000000e+00
7,-1.187991861895e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-1.425590234274e-04
12,0.000000000000e+00
13,-1.900786979031e-04
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-1.425590234274e-04
18,0.000000000000e+00
19,-2.613582096168e-04
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-1.425590234274e-04
