N,Vy,Vz,T,My,Mz
0.000000000000e+00,-4.547446563985e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.972899613651e+01
0.000000000000e+00,-2.357072829674e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.972899613651e+01
0.000000000000e+00,-1.666990953596e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.972899613651e+01
