sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.897807295696e+01
0.000000000000e+00,0.000000000000e+00,-4.687500000025e+01
0.000000000000e+00,0.000000000000e+00,-3.477192704337e+01
