sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.839780729580e+02
0.000000000000e+00,0.000000000000e+00,-1.718750000007e+02
0.000000000000e+00,0.000000000000e+00,-1.597719270434e+02
