max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
9.959259e+03,0.000000e+00,6.549308e+02,2.209665e-03,0.000000e+00,1.965429e-04,1.271185e+04,0.000000e+00,2.209665e-03,0.000000e+00
