total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
198,1.318127e-03,5.596978e-03,5.000326e+02,6.009523e+02,5.000326e+02,6.009523e+02,32
