element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,2.207145e+03,0.000000e+00,9.922180e+02,2.207145e+03,-2.207145e+03,3.949552e+03,2.333192e+03
1,0.000000e+00,2.180410e+03,0.000000e+00,9.767151e+02,2.180410e+03,-2.180410e+03,3.900839e+03,2.303406e+03
2,0.000000e+00,2.153825e+03,0.000000e+00,9.613342e+02,2.153825e+03,-2.153825e+03,3.852408e+03,2.273860e+03
3,0.000000e+00,2.127388e+03,0.000000e+00,9.460754e+02,2.127388e+03,-2.127388e+03,3.804261e+03,2.244558e+03
4,0.000000e+00,2.101101e+03,0.000000e+00,9.309387e+02,2.101101e+03,-2.101101e+03,3.756397e+03,2.215498e+03
5,0.000000e+00,2.074962e+03,0.000000e+00,9.159241e+02,2.074962e+03,-2.074962e+03,3.708816e+03,2.186681e+03
6,0.000000e+00,2.048972e+03,0.000000e+00,9.010315e+02,2.048972e+03,-2.048972e+03,3.661519e+03,2.158108e+03
7,0.000000e+00,2.023132e+03,0.000000e+00,8.862610e+02,2.023132e+03,-2.023132e+03,3.614505e+03,2.129780e+03
8,0.000000e+00,1.997440e+03,0.000000e+00,8.716125e+02,1.997440e+03,-1.997440e+03,3.567774e+03,2.101697e+03
9,0.000000e+00,1.971897e+03,0.000000e+00,8.570862e+02,1.971897e+03,-1.971897e+03,3.521326e+03,2.073860e+03
10,0.000000e+00,1.946504e+03,0.000000e+00,8.426819e+02,1.946504e+03,-1.946504e+03,3.475161e+03,2.046268e+03
11,0.000000e+00,1.921259e+03,0.000000e+00,8.283997e+02,1.921259e+03,-1.921259e+03,3.429279e+03,2.018924e+03
12,0.000000e+00,1.896163e+03,0.000000e+00,8.142395e+02,1.896163e+03,-1.896163e+03,3.383680e+03,1.991827e+03
13,0.000000e+00,1.871217e+03,0.000000e+00,8.002014e+02,1.871217e+03,-1.871217e+03,3.338365e+03,1.964977e+03
14,0.000000e+00,1.846419e+03,0.000000e+00,7.862854e+02,1.846419e+03,-1.846419e+03,3.293332e+03,1.938376e+03
15,0.000000e+00,1.821770e+03,0.000000e+00,7.724915e+02,1.821770e+03,-1.821770e+03,3.248582e+03,1.912024e+03
16,0.000000e+00,1.797271e+03,0.000000e+00,7.588196e+02,1.797271e+03,-1.797271e+03,3.204115e+03,1.885920e+03
17,0.000000e+00,1.772920e+03,0.000000e+00,7.452698e+02,1.772920e+03,-1.772920e+03,3.159931e+03,1.860066e+03
18,0.000000e+00,1.748718e+03,0.000000e+00,7.318420e+02,1.748718e+03,-1.748718e+03,3.116029e+03,1.834462e+03
19,0.000000e+00,1.724666e+03,0.000000e+00,7.185364e+02,1.724666e+03,-1.724666e+03,3.072411e+03,1.809108e+03
20,0.000000e+00,1.700762e+03,0.000000e+00,7.053528e+02,1.700762e+03,-1.700762e+03,3.029075e+03,1.784005e+03
21,0.000000e+00,1.677007e+03,0.000000e+00,6.922913e+02,1.677007e+03,-1.677007e+03,2.986022e+03,1.759152e+03
22,0.000000e+00,1.653401e+03,0.000000e+00,6.793518e+02,1.653401e+03,-1.653401e+03,2.943251e+03,1.734549e+03
23,0.000000e+00,1.629945e+03,0.000000e+00,6.665344e+02,1.629945e+03,-1.629945e+03,2.900763e+03,1.710197e+03
24,0.000000e+00,1.606637e+03,0.000000e+00,6.538391e+02,1.606637e+03,-1.606637e+03,2.858557e+03,1.686095e+03
25,0.000000e+00,1.583478e+03,0.000000e+00,6.412659e+02,1.583478e+03,-1.583478e+03,2.816634e+03,1.662242e+03
26,0.000000e+00,1.560468e+03,0.000000e+00,6.288147e+02,1.560468e+03,-1.560468e+03,2.774994e+03,1.638640e+03
27,0.000000e+00,1.537607e+03,0.000000e+00,6.164856e+02,1.537607e+03,-1.537607e+03,2.733636e+03,1.615286e+03
28,0.000000e+00,1.514896e+03,0.000000e+00,6.042786e+02,1.514896e+03,-1.514896e+03,2.692560e+03,1.592181e+03
29,0.000000e+00,1.492333e+03,0.000000e+00,5.921936e+02,1.492333e+03,-1.492333e+03,2.651767e+03,1.569323e+03
30,0.000000e+00,1.469919e+03,0.000000e+00,5.802307e+02,1.469919e+03,-1.469919e+03,2.611255e+03,1.546711e+03
31,0.000000e+00,1.447654e+03,0.000000e+00,5.683899e+02,1.447654e+03,-1.447654e+03,2.571026e+03,1.524345e+03
32,0.000000e+00,1.425538e+03,0.000000e+00,5.566711e+02,1.425538e+03,-1.425538e+03,2.531079e+03,1.502222e+03
33,0.000000e+00,1.403572e+03,0.000000e+00,5.450745e+02,1.403572e+03,-1.403572e+03,2.491415e+03,1.480341e+03
34,0.000000e+00,1.381754e+03,0.000000e+00,5.335999e+02,1.381754e+03,-1.381754e+03,2.452032e+03,1.458701e+03
35,0.000000e+00,1.360085e+03,0.000000e+00,5.222473e+02,1.360085e+03,-1.360085e+03,2.412931e+03,1.437300e+03
36,0.000000e+00,1.338565e+03,0.000000e+00,5.110168e+02,1.338565e+03,-1.338565e+03,2.374112e+03,1.416134e+03
37,0.000000e+00,1.317194e+03,0.000000e+00,4.999084e+02,1.317194e+03,-1.317194e+03,2.335575e+03,1.395203e+03
38,0.000000e+00,1.295972e+03,0.000000e+00,4.889221e+02,1.295972e+03,-1.295972e+03,2.297320e+03,1.374502e+03
39,0.000000e+00,1.274900e+03,0.000000e+00,4.780579e+02,1.274900e+03,-1.274900e+03,2.259346e+03,1.354030e+03
40,0.000000e+00,1.253976e+03,0.000000e+00,4.673157e+02,1.253976e+03,-1.253976e+03,2.221655e+03,1.333782e+03
41,0.000000e+00,1.233201e+03,0.000000e+00,4.566956e+02,1.233201e+03,-1.233201e+03,2.184244e+03,1.313757e+03
42,0.000000e+00,1.212575e+03,0.000000e+00,4.461975e+02,1.212575e+03,-1.212575e+03,2.147116e+03,1.293950e+03
43,0.000000e+00,1.192098e+03,0.000000e+00,4.358215e+02,1.192098e+03,-1.192098e+03,2.110269e+03,1.274358e+03
44,0.000000e+00,1.171770e+03,0.000000e+00,4.255676e+02,1.171770e+03,-1.171770e+03,2.073703e+03,1.254977e+03
45,0.000000e+00,1.151591e+03,0.000000e+00,4.154358e+02,1.151591e+03,-1.151591e+03,2.037418e+03,1.235802e+03
46,0.000000e+00,1.131561e+03,0.000000e+00,4.054260e+02,1.131561e+03,-1.131561e+03,2.001415e+03,1.216830e+03
47,0.000000e+00,1.111680e+03,0.000000e+00,3.955383e+02,1.111680e+03,-1.111680e+03,1.965693e+03,1.198057e+03
48,0.000000e+00,1.091948e+03,0.000000e+00,3.857727e+02,1.091948e+03,-1.091948e+03,1.930253e+03,1.179477e+03
49,0.000000e+00,1.072366e+03,0.000000e+00,3.761292e+02,1.072366e+03,-1.072366e+03,1.895093e+03,1.161086e+03
50,0.000000e+00,1.052932e+03,0.000000e+00,3.666077e+02,1.052932e+03,-1.052932e+03,1.860214e+03,1.142881e+03
51,0.000000e+00,1.033647e+03,0.000000e+00,3.572083e+02,1.033647e+03,-1.033647e+03,1.825616e+03,1.124854e+03
52,0.000000e+00,1.014511e+03,0.000000e+00,3.479309e+02,1.014511e+03,-1.014511e+03,1.791299e+03,1.107003e+03
53,0.000000e+00,9.955237e+02,0.000000e+00,3.387756e+02,9.955237e+02,-9.955237e+02,1.757262e+03,1.089323e+03
54,0.000000e+00,9.766857e+02,0.000000e+00,3.297424e+02,9.766857e+02,-9.766857e+02,1.723507e+03,1.071807e+03
55,0.000000e+00,9.579968e+02,0.000000e+00,3.208313e+02,9.579968e+02,-9.579968e+02,1.690031e+03,1.054452e+03
56,0.000000e+00,9.394568e+02,0.000000e+00,3.120422e+02,9.394568e+02,-9.394568e+02,1.656837e+03,1.037252e+03
57,0.000000e+00,9.210658e+02,0.000000e+00,3.033752e+02,9.210658e+02,-9.210658e+02,1.623922e+03,1.020203e+03
58,0.000000e+00,9.028238e+02,0.000000e+00,2.948303e+02,9.028238e+02,-9.028238e+02,1.591288e+03,1.003300e+03
59,0.000000e+00,8.847308e+02,0.000000e+00,2.864075e+02,8.847308e+02,-8.847308e+02,1.558934e+03,9.865385e+02
60,0.000000e+00,8.667867e+02,0.000000e+00,2.781067e+02,8.667867e+02,-8.667867e+02,1.526860e+03,9.699131e+02
61,0.000000e+00,8.489917e+02,0.000000e+00,2.699280e+02,8.489917e+02,-8.489917e+02,1.495066e+03,9.534195e+02
62,0.000000e+00,8.313457e+02,0.000000e+00,2.618713e+02,8.313457e+02,-8.313457e+02,1.463552e+03,9.370531e+02
63,0.000000e+00,8.138487e+02,0.000000e+00,2.539368e+02,8.138487e+02,-8.138487e+02,1.432317e+03,9.208095e+02
64,0.000000e+00,7.965006e+02,0.000000e+00,2.461243e+02,7.965006e+02,-7.965006e+02,1.401362e+03,9.046843e+02
65,0.000000e+00,7.793016e+02,0.000000e+00,2.384338e+02,7.793016e+02,-7.793016e+02,1.370687e+03,8.886733e+02
66,0.000000e+00,7.622515e+02,0.000000e+00,2.308655e+02,7.622515e+02,-7.622515e+02,1.340291e+03,8.727723e+02
67,0.000000e+00,7.453504e+02,0.000000e+00,2.234192e+02,7.453504e+02,-7.453504e+02,1.310175e+03,8.569773e+02
