element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,1.715782e+03,0.000000e+00,9.960938e+02,1.715782e+03,-1.715782e+03,3.134314e+03,2.014865e+03
1,0.000000e+00,1.706246e+03,0.000000e+00,9.882813e+02,1.706246e+03,-1.706246e+03,3.116172e+03,2.000935e+03
2,0.000000e+00,1.696711e+03,0.000000e+00,9.804688e+02,1.696711e+03,-1.696711e+03,3.098032e+03,1.987016e+03
3,0.000000e+00,1.687175e+03,0.000000e+00,9.726563e+02,1.687175e+03,-1.687175e+03,3.079893e+03,1.973109e+03
4,0.000000e+00,1.677640e+03,0.000000e+00,9.648438e+02,1.677640e+03,-1.677640e+03,3.061756e+03,1.959213e+03
5,0.000000e+00,1.668104e+03,0.000000e+00,9.570313e+02,1.668104e+03,-1.668104e+03,3.043620e+03,1.945329e+03
6,0.000000e+00,1.658569e+03,0.000000e+00,9.492188e+02,1.658569e+03,-1.658569e+03,3.025486e+03,1.931457e+03
7,0.000000e+00,1.649033e+03,0.000000e+00,9.414063e+02,1.649033e+03,-1.649033e+03,3.007353e+03,1.917597e+03
8,0.000000e+00,1.639497e+03,0.000000e+00,9.335938e+02,1.639497e+03,-1.639497e+03,2.989223e+03,1.903750e+03
9,0.000000e+00,1.629962e+03,0.000000e+00,9.257813e+02,1.629962e+03,-1.629962e+03,2.971094e+03,1.889917e+03
10,0.000000e+00,1.620426e+03,0.000000e+00,9.179688e+02,1.620426e+03,-1.620426e+03,2.952967e+03,1.876096e+03
11,0.000000e+00,1.610891e+03,0.000000e+00,9.101563e+02,1.610891e+03,-1.610891e+03,2.934841e+03,1.862289e+03
12,0.000000e+00,1.601355e+03,0.000000e+00,9.023438e+02,1.601355e+03,-1.601355e+03,2.916717e+03,1.848496e+03
13,0.000000e+00,1.591820e+03,0.000000e+00,8.945313e+02,1.591820e+03,-1.591820e+03,2.898596e+03,1.834717e+03
14,0.000000e+00,1.582284e+03,0.000000e+00,8.867188e+02,1.582284e+03,-1.582284e+03,2.880476e+03,1.820953e+03
15,0.000000e+00,1.572749e+03,0.000000e+00,8.789063e+02,1.572749e+03,-1.572749e+03,2.862358e+03,1.807204e+03
16,0.000000e+00,1.563213e+03,0.000000e+00,8.710938e+02,1.563213e+03,-1.563213e+03,2.844242e+03,1.793470e+03
17,0.000000e+00,1.553678e+03,0.000000e+00,8.632813e+02,1.553678e+03,-1.553678e+03,2.826127e+03,1.779752e+03
18,0.000000e+00,1.544142e+03,0.000000e+00,8.554688e+02,1.544142e+03,-1.544142e+03,2.808015e+03,1.766050e+03
19,0.000000e+00,1.534606e+03,0.000000e+00,8.476563e+02,1.534606e+03,-1.534606e+03,2.789905e+03,1.752364e+03
20,0.000000e+00,1.525071e+03,0.000000e+00,8.398438e+02,1.525071e+03,-1.525071e+03,2.771798e+03,1.738696e+03
21,0.000000e+00,1.515535e+03,0.000000e+00,8.320313e+02,1.515535e+03,-1.515535e+03,2.753692e+03,1.725045e+03
22,0.000000e+00,1.506000e+03,0.000000e+00,8.242188e+02,1.506000e+03,-1.506000e+03,2.735588e+03,1.711412e+03
23,0.000000e+00,1.496464e+03,0.000000e+00,8.164063e+02,1.496464e+03,-1.496464e+03,2.717487e+03,1.697797e+03
24,0.000000e+00,1.486929e+03,0.000000e+00,8.085938e+02,1.486929e+03,-1.486929e+03,2.699388e+03,1.684201e+03
25,0.000000e+00,1.477393e+03,0.000000e+00,8.007813e+02,1.477393e+03,-1.477393e+03,2.681291e+03,1.670625e+03
26,0.000000e+00,1.467858e+03,0.000000e+00,7.929688e+02,1.467858e+03,-1.467858e+03,2.663197e+03,1.657069e+03
27,0.000000e+00,1.458322e+03,0.000000e+00,7.851563e+02,1.458322e+03,-1.458322e+03,2.645105e+03,1.643533e+03
28,0.000000e+00,1.448787e+03,0.000000e+00,7.773438e+02,1.448787e+03,-1.448787e+03,2.627016e+03,1.630019e+03
29,0.000000e+00,1.439251e+03,0.000000e+00,7.695313e+02,1.439251e+03,-1.439251e+03,2.608929e+03,1.616527e+03
30,0.000000e+00,1.429715e+03,0.000000e+00,7.617188e+02,1.429715e+03,-1.429715e+03,2.590844e+03,1.603058e+03
31,0.000000e+00,1.420180e+03,0.000000e+00,7.539063e+02,1.420180e+03,-1.420180e+03,2.572763e+03,1.589612e+03
32,0.000000e+00,1.410644e+03,0.000000e+00,7.460938e+02,1.410644e+03,-1.410644e+03,2.554684e+03,1.576190e+03
33,0.000000e+00,1.401109e+03,0.000000e+00,7.382813e+02,1.401109e+03,-1.401109e+03,2.536607e+03,1.562794e+03
34,0.000000e+00,1.391573e+03,0.000000e+00,7.304688e+02,1.391573e+03,-1.391573e+03,2.518534e+03,1.549423e+03
35,0.000000e+00,1.382038e+03,0.000000e+00,7.226563e+02,1.382038e+03,-1.382038e+03,2.500463e+03,1.536079e+03
36,0.000000e+00,1.372502e+03,0.000000e+00,7.148438e+02,1.372502e+03,-1.372502e+03,2.482396e+03,1.522763e+03
37,0.000000e+00,1.362967e+03,0.000000e+00,7.070313e+02,1.362967e+03,-1.362967e+03,2.464331e+03,1.509476e+03
38,0.000000e+00,1.353431e+03,0.000000e+00,6.992188e+02,1.353431e+03,-1.353431e+03,2.446269e+03,1.496219e+03
39,0.000000e+00,1.343896e+03,0.000000e+00,6.914063e+02,1.343896e+03,-1.343896e+03,2.428211e+03,1.482993e+03
40,0.000000e+00,1.334360e+03,0.000000e+00,6.835938e+02,1.334360e+03,-1.334360e+03,2.410156e+03,1.469800e+03
41,0.000000e+00,1.324825e+03,0.000000e+00,6.757813e+02,1.324825e+03,-1.324825e+03,2.392104e+03,1.456640e+03
42,0.000000e+00,1.315289e+03,0.000000e+00,6.679688e+02,1.315289e+03,-1.315289e+03,2.374055e+03,1.443515e+03
43,0.000000e+00,1.305753e+03,0.000000e+00,6.601563e+02,1.305753e+03,-1.305753e+03,2.356010e+03,1.430427e+03
44,0.000000e+00,1.296218e+03,0.000000e+00,6.523438e+02,1.296218e+03,-1.296218e+03,2.337968e+03,1.417376e+03
45,0.000000e+00,1.286682e+03,0.000000e+00,6.445313e+02,1.286682e+03,-1.286682e+03,2.319930e+03,1.404366e+03
46,0.000000e+00,1.277147e+03,0.000000e+00,6.367188e+02,1.277147e+03,-1.277147e+03,2.301895e+03,1.391398e+03
47,0.000000e+00,1.267611e+03,0.000000e+00,6.289063e+02,1.267611e+03,-1.267611e+03,2.283865e+03,1.378473e+03
48,0.000000e+00,1.258076e+03,0.000000e+00,6.210938e+02,1.258076e+03,-1.258076e+03,2.265838e+03,1.365593e+03
49,0.000000e+00,1.248540e+03,0.000000e+00,6.132813e+02,1.248540e+03,-1.248540e+03,2.247815e+03,1.352762e+03
50,0.000000e+00,1.239005e+03,0.000000e+00,6.054688e+02,1.239005e+03,-1.239005e+03,2.229796e+03,1.339981e+03
51,0.000000e+00,1.229469e+03,0.000000e+00,5.976563e+02,1.229469e+03,-1.229469e+03,2.211781e+03,1.327254e+03
52,0.000000e+00,1.219934e+03,0.000000e+00,5.898438e+02,1.219934e+03,-1.219934e+03,2.193771e+03,1.314582e+03
53,0.000000e+00,1.210398e+03,0.000000e+00,5.820313e+02,1.210398e+03,-1.210398e+03,2.175764e+03,1.301968e+03
54,0.000000e+00,1.200862e+03,0.000000e+00,5.742188e+02,1.200862e+03,-1.200862e+03,2.157762e+03,1.289417e+03
55,0.000000e+00,1.191327e+03,0.000000e+00,5.664063e+02,1.191327e+03,-1.191327e+03,2.139765e+03,1.276932e+03
56,0.000000e+00,1.181791e+03,0.000000e+00,5.585938e+02,1.181791e+03,-1.181791e+03,2.121773e+03,1.264515e+03
57,0.000000e+00,1.172256e+03,0.000000e+00,5.507813e+02,1.172256e+03,-1.172256e+03,2.103785e+03,1.252173e+03
58,0.000000e+00,1.162720e+03,0.000000e+00,5.429688e+02,1.162720e+03,-1.162720e+03,2.085802e+03,1.239908e+03
59,0.000000e+00,1.153185e+03,0.000000e+00,5.351563e+02,1.153185e+03,-1.153185e+03,2.067824e+03,1.227725e+03
60,0.000000e+00,1.143649e+03,0.000000e+00,5.273438e+02,1.143649e+03,-1.143649e+03,2.049852e+03,1.215631e+03
61,0.000000e+00,1.134114e+03,0.000000e+00,5.195313e+02,1.134114e+03,-1.134114e+03,2.031884e+03,1.203630e+03
62,0.000000e+00,1.124578e+03,0.000000e+00,5.117188e+02,1.124578e+03,-1.124578e+03,2.013922e+03,1.191728e+03
63,0.000000e+00,1.115043e+03,0.000000e+00,5.039063e+02,1.115043e+03,-1.115043e+03,1.995966e+03,1.179933e+03
64,0.000000e+00,1.105507e+03,0.000000e+00,4.960938e+02,1.105507e+03,-1.105507e+03,1.978016e+03,1.168250e+03
65,0.000000e+00,1.095971e+03,0.000000e+00,4.882813e+02,1.095971e+03,-1.095971e+03,1.960071e+03,1.156688e+03
66,0.000000e+00,1.086436e+03,0.000000e+00,4.804688e+02,1.086436e+03,-1.086436e+03,1.942133e+03,1.145255e+03
67,0.000000e+00,1.076900e+03,0.000000e+00,4.726563e+02,1.076900e+03,-1.076900e+03,1.924200e+03,1.133959e+03
68,0.000000e+00,1.067365e+03,0.000000e+00,4.648438e+02,1.067365e+03,-1.067365e+03,1.906275e+03,1.122811e+03
69,0.000000e+00,1.057829e+03,0.000000e+00,4.570313e+02,1.057829e+03,-1.057829e+03,1.888355e+03,1.111819e+03
70,0.000000e+00,1.048294e+03,0.000000e+00,4.492188e+02,1.048294e+03,-1.048294e+03,1.870443e+03,1.100995e+03
71,0.000000e+00,1.038758e+03,0.000000e+00,4.414063e+02,1.038758e+03,-1.038758e+03,1.852538e+03,1.090349e+03
72,0.000000e+00,1.029223e+03,0.000000e+00,4.335938e+02,1.029223e+03,-1.029223e+03,1.834639e+03,1.079894e+03
73,0.000000e+00,1.019687e+03,0.000000e+00,4.257813e+02,1.019687e+03,-1.019687e+03,1.816749e+03,1.069642e+03
74,0.000000e+00,1.010152e+03,0.000000e+00,4.179688e+02,1.010152e+03,-1.010152e+03,1.798865e+03,1.059605e+03
75,0.000000e+00,1.000616e+03,0.000000e+00,4.101563e+02,1.000616e+03,-1.000616e+03,1.780990e+03,1.049797e+03
76,0.000000e+00,9.910805e+02,0.000000e+00,4.023438e+02,9.910805e+02,-9.910805e+02,1.763123e+03,1.040229e+03
77,0.000000e+00,9.815449e+02,0.000000e+00,3.945313e+02,9.815449e+02,-9.815449e+02,1.745264e+03,1.030916e+03
78,0.000000e+00,9.720094e+02,0.000000e+00,3.867188e+02,9.720094e+02,-9.720094e+02,1.727414e+03,1.021869e+03
79,0.000000e+00,9.624739e+02,0.000000e+00,3.789063e+02,9.624739e+02,-9.624739e+02,1.709572e+03,1.013100e+03
80,0.000000e+00,9.529383e+02,0.000000e+00,3.710938e+02,9.529383e+02,-9.529383e+02,1.691740e+03,1.004622e+03
81,0.000000e+00,9.434028e+02,0.000000e+00,3.632813e+02,9.434028e+02,-9.434028e+02,1.673917e+03,9.964423e+02
82,0.000000e+00,9.338672e+02,0.000000e+00,3.554688e+02,9.338672e+02,-9.338672e+02,1.656104e+03,9.885710e+02
83,0.000000e+00,9.243317e+02,0.000000e+00,3.476563e+02,9.243317e+02,-9.243317e+02,1.638302e+03,9.810143e+02
84,0.000000e+00,9.147961e+02,0.000000e+00,3.398438e+02,9.147961e+02,-9.147961e+02,1.620509e+03,9.737773e+02
85,0.000000e+00,9.052606e+02,0.000000e+00,3.320313e+02,9.052606e+02,-9.052606e+02,1.602727e+03,9.668626e+02
86,0.000000e+00,8.957251e+02,0.000000e+00,3.242188e+02,8.957251e+02,-8.957251e+02,1.584957e+03,9.602709e+02
87,0.000000e+00,8.861895e+02,0.000000e+00,3.164063e+02,8.861895e+02,-8.861895e+02,1.567198e+03,9.540007e+02
88,0.000000e+00,8.766540e+02,0.000000e+00,3.085938e+02,8.766540e+02,-8.766540e+02,1.549450e+03,9.480482e+02
89,0.000000e+00,8.671184e+02,0.000000e+00,3.007813e+02,8.671184e+02,-8.671184e+02,1.531716e+03,9.424080e+02
90,0.000000e+00,8.575829e+02,0.000000e+00,2.929688e+02,8.575829e+02,-8.575829e+02,1.513993e+03,9.370725e+02
91,0.000000e+00,8.480473e+02,0.000000e+00,2.851563e+02,8.480473e+02,-8.480473e+02,1.496284e+03,9.320329e+02
92,0.000000e+00,8.385118e+02,0.000000e+00,2.773438e+02,8.385118e+02,-8.385118e+02,1.478589e+03,9.272791e+02
93,0.000000e+00,8.289762e+02,0.000000e+00,2.695313e+02,8.289762e+02,-8.289762e+02,1.460908e+03,9.227999e+02
94,0.000000e+00,8.194407e+02,0.000000e+00,2.617188e+02,8.194407e+02,-8.194407e+02,1.443241e+03,9.185835e+02
95,0.000000e+00,8.099052e+02,0.000000e+00,2.539063e+02,8.099052e+02,-8.099052e+02,1.425590e+03,9.146178e+02
96,0.000000e+00,8.003696e+02,0.000000e+00,2.460938e+02,8.003696e+02,-8.003696e+02,1.407955e+03,9.108904e+02
97,0.000000e+00,7.908341e+02,0.000000e+00,2.382813e+02,7.908341e+02,-7.908341e+02,1.390336e+03,9.073891e+02
98,0.000000e+00,7.812985e+02,0.000000e+00,2.304688e+02,7.812985e+02,-7.812985e+02,1.372734e+03,9.041016e+02
99,0.000000e+00,7.717630e+02,0.000000e+00,2.226563e+02,7.717630e+02,-7.717630e+02,1.355149e+03,9.010163e+02
100,0.000000e+00,7.622274e+02,0.000000e+00,2.148438e+02,7.622274e+02,-7.622274e+02,1.337584e+03,8.981219e+02
101,0.000000e+00,7.526919e+02,0.000000e+00,2.070313e+02,7.526919e+02,-7.526919e+02,1.320037e+03,8.954076e+02
102,0.000000e+00,7.431564e+02,0.000000e+00,1.992188e+02,7.431564e+02,-7.431564e+02,1.302510e+03,8.928634e+02
103,0.000000e+00,7.336208e+02,0.000000e+00,1.914063e+02,7.336208e+02,-7.336208e+02,1.285004e+03,8.904796e+02
104,0.000000e+00,7.240853e+02,0.000000e+00,1.835938e+02,7.240853e+02,-7.240853e+02,1.267519e+03,8.882473e+02
105,0.000000e+00,7.145497e+02,0.000000e+00,1.757813e+02,7.145497e+02,-7.145497e+02,1.250057e+03,8.861583e+02
106,0.000000e+00,7.050142e+02,0.000000e+00,1.679688e+02,7.050142e+02,-7.050142e+02,1.232619e+03,8.842049e+02
107,0.000000e+00,6.954786e+02,0.000000e+00,1.601563e+02,6.954786e+02,-6.954786e+02,1.215204e+03,8.823800e+02
108,0.000000e+00,6.859431e+02,0.000000e+00,1.523438e+02,6.859431e+02,-6.859431e+02,1.197816e+03,8.806771e+02
109,0.000000e+00,6.764076e+02,0.000000e+00,1.445313e+02,6.764076e+02,-6.764076e+02,1.180454e+03,8.790902e+02
110,0.000000e+00,6.668720e+02,0.000000e+00,1.367188e+02,6.668720e+02,-6.668720e+02,1.163119e+03,8.776138e+02
111,0.000000e+00,6.573365e+02,0.000000e+00,1.289063e+02,6.573365e+02,-6.573365e+02,1.145814e+03,8.762430e+02
112,0.000000e+00,6.478009e+02,0.000000e+00,1.210938e+02,6.478009e+02,-6.478009e+02,1.128540e+03,8.749732e+02
113,0.000000e+00,6.382654e+02,0.000000e+00,1.132813e+02,6.382654e+02,-6.382654e+02,1.111297e+03,8.738003e+02
114,0.000000e+00,6.287298e+02,0.000000e+00,1.054688e+02,6.287298e+02,-6.287298e+02,1.094087e+03,8.727206e+02
115,0.000000e+00,6.191943e+02,0.000000e+00,9.765625e+01,6.191943e+02,-6.191943e+02,1.076913e+03,8.717307e+02
116,0.000000e+00,6.096587e+02,0.000000e+00,8.984375e+01,6.096587e+02,-6.096587e+02,1.059775e+03,8.708275e+02
