ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-6.626643678231e-16,-1.301042606983e-17,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-6.626643678231e-16,-4.336808689942e-18,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-6.626643678231e-16,2.602085213965e-18,0.000000000000e+00,0.000000000000e+00
