element_id,total_strain_energy
0,2.139796225947e-01
1,1.362058493818e-01
2,7.841330528693e-02
3,3.938399093840e-02
4,1.621447177812e-02
5,4.851122233176e-03
6,8.037846111169e-04
7,3.784271911260e-05
