sigma1,sigma2,sigma3
4.161648678730e+03,-1.875000000000e+02,-4.161648678730e+03
4.999999999999e+02,-1.875000000000e+02,-4.999999999999e+02
3.161648678730e+03,-1.875000000000e+02,-3.161648678730e+03
