sigma1,sigma2,sigma3
1.636714427450e+04,-8.124999999999e+02,-1.636714427450e+04
4.999999999999e+02,-4.999999999999e+02,-8.124999999999e+02
1.536714427450e+04,-8.124999999999e+02,-1.536714427450e+04
