sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.399715180939e+02
0.000000000000e+00,0.000000000000e+00,-1.377258307239e+02
0.000000000000e+00,0.000000000000e+00,-1.354801433547e+02
