sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.663447482716e+01
0.000000000000e+00,0.000000000000e+00,-2.566528342903e+01
0.000000000000e+00,0.000000000000e+00,-2.469609203147e+01
