element_id,total_strain_energy
0,5.494462361262e-02
1,2.821480671999e-02
2,1.039492879157e-02
3,1.484989827367e-03
4,1.147476294607e-28
5,5.479246261247e-29
6,1.722886480106e-29
7,3.710550515517e-31
