sigma1,sigma2,sigma3
5.694441737812e+02,-7.210675872796e+01,-5.694441737812e+02
2.174046833495e+02,-7.210675872796e+01,-2.174046833495e+02
1.346348070823e+02,-7.210675872796e+01,-1.346348070823e+02
