sigma1,sigma2,sigma3
7.391766645659e+02,-1.010882854097e+02,-7.391766645659e+02
2.456436156254e+02,-1.010882854097e+02,-2.456436156254e+02
2.478894333152e+02,-1.010882854097e+02,-2.478894333152e+02
