sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-7.398422408045e-08
0.000000000000e+00,0.000000000000e+00,-7.405875588513e-08
0.000000000000e+00,0.000000000000e+00,-7.437361473350e-08
