element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,9.965056e+02,0.000000e+00,-9.965056e+02,9.965056e+02,9.844971e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,9.655548e+02,0.000000e+00,-9.655548e+02,9.655548e+02,9.537354e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,9.350922e+02,0.000000e+00,-9.350922e+02,9.350922e+02,9.234619e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,9.051179e+02,0.000000e+00,-9.051179e+02,9.051179e+02,8.936768e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,8.756320e+02,0.000000e+00,-8.756320e+02,8.756320e+02,8.643799e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,8.466343e+02,0.000000e+00,-8.466343e+02,8.466343e+02,8.355713e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,8.181248e+02,0.000000e+00,-8.181248e+02,8.181248e+02,8.072510e+02
7,0.000000e+00,0.000000e+00,0.000000e+00,7.901037e+02,0.000000e+00,-7.901037e+02,7.901037e+02,7.794189e+02
8,0.000000e+00,0.000000e+00,0.000000e+00,7.625708e+02,0.000000e+00,-7.625708e+02,7.625708e+02,7.520752e+02
9,0.000000e+00,0.000000e+00,0.000000e+00,7.355262e+02,0.000000e+00,-7.355262e+02,7.355262e+02,7.252197e+02
10,0.000000e+00,0.000000e+00,0.000000e+00,7.089700e+02,0.000000e+00,-7.089700e+02,7.089700e+02,6.988525e+02
11,0.000000e+00,0.000000e+00,0.000000e+00,6.829019e+02,0.000000e+00,-6.829019e+02,6.829019e+02,6.729736e+02
12,0.000000e+00,0.000000e+00,0.000000e+00,6.573222e+02,0.000000e+00,-6.573222e+02,6.573222e+02,6.475830e+02
13,0.000000e+00,0.000000e+00,0.000000e+00,6.322307e+02,0.000000e+00,-6.322307e+02,6.322307e+02,6.226807e+02
14,0.000000e+00,0.000000e+00,0.000000e+00,6.076276e+02,0.000000e+00,-6.076276e+02,6.076276e+02,5.982666e+02
15,0.000000e+00,0.000000e+00,0.000000e+00,5.835127e+02,0.000000e+00,-5.835127e+02,5.835127e+02,5.743408e+02
16,0.000000e+00,0.000000e+00,0.000000e+00,5.598861e+02,0.000000e+00,-5.598861e+02,5.598861e+02,5.509033e+02
17,0.000000e+00,0.000000e+00,0.000000e+00,5.367477e+02,0.000000e+00,-5.367477e+02,5.367477e+02,5.279541e+02
18,0.000000e+00,0.000000e+00,0.000000e+00,5.140977e+02,0.000000e+00,-5.140977e+02,5.140977e+02,5.054932e+02
19,0.000000e+00,0.000000e+00,0.000000e+00,4.919359e+02,0.000000e+00,-4.919359e+02,4.919359e+02,4.835205e+02
20,0.000000e+00,0.000000e+00,0.000000e+00,4.702624e+02,0.000000e+00,-4.702624e+02,4.702624e+02,4.620361e+02
21,0.000000e+00,0.000000e+00,0.000000e+00,4.490772e+02,0.000000e+00,-4.490772e+02,4.490772e+02,4.410400e+02
