element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,9.964781e+02,0.000000e+00,-9.964781e+02,9.964781e+02,9.843750e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,9.652281e+02,0.000000e+00,-9.652281e+02,9.652281e+02,9.531250e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,9.339781e+02,0.000000e+00,-9.339781e+02,9.339781e+02,9.218750e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,9.027281e+02,0.000000e+00,-9.027281e+02,9.027281e+02,8.906250e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,8.714781e+02,0.000000e+00,-8.714781e+02,8.714781e+02,8.593750e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,8.402281e+02,0.000000e+00,-8.402281e+02,8.402281e+02,8.281250e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,8.089781e+02,0.000000e+00,-8.089781e+02,8.089781e+02,7.968750e+02
7,0.000000e+00,0.000000e+00,0.000000e+00,7.777281e+02,0.000000e+00,-7.777281e+02,7.777281e+02,7.656250e+02
8,0.000000e+00,0.000000e+00,0.000000e+00,7.464781e+02,0.000000e+00,-7.464781e+02,7.464781e+02,7.343750e+02
9,0.000000e+00,0.000000e+00,0.000000e+00,7.152281e+02,0.000000e+00,-7.152281e+02,7.152281e+02,7.031250e+02
10,0.000000e+00,0.000000e+00,0.000000e+00,6.839781e+02,0.000000e+00,-6.839781e+02,6.839781e+02,6.718750e+02
11,0.000000e+00,0.000000e+00,0.000000e+00,6.527281e+02,0.000000e+00,-6.527281e+02,6.527281e+02,6.406250e+02
12,0.000000e+00,0.000000e+00,0.000000e+00,6.214781e+02,0.000000e+00,-6.214781e+02,6.214781e+02,6.093750e+02
13,0.000000e+00,0.000000e+00,0.000000e+00,5.902281e+02,0.000000e+00,-5.902281e+02,5.902281e+02,5.781250e+02
14,0.000000e+00,0.000000e+00,0.000000e+00,5.589781e+02,0.000000e+00,-5.589781e+02,5.589781e+02,5.468750e+02
15,0.000000e+00,0.000000e+00,0.000000e+00,5.277281e+02,0.000000e+00,-5.277281e+02,5.277281e+02,5.156250e+02
16,0.000000e+00,0.000000e+00,0.000000e+00,4.964781e+02,0.000000e+00,-4.964781e+02,4.964781e+02,4.843750e+02
17,0.000000e+00,0.000000e+00,0.000000e+00,4.652281e+02,0.000000e+00,-4.652281e+02,4.652281e+02,4.531250e+02
18,0.000000e+00,0.000000e+00,0.000000e+00,4.339781e+02,0.000000e+00,-4.339781e+02,4.339781e+02,4.218750e+02
19,0.000000e+00,0.000000e+00,0.000000e+00,4.027281e+02,0.000000e+00,-4.027281e+02,4.027281e+02,3.906250e+02
20,0.000000e+00,0.000000e+00,0.000000e+00,3.714781e+02,0.000000e+00,-3.714781e+02,3.714781e+02,3.593750e+02
21,0.000000e+00,0.000000e+00,0.000000e+00,3.402281e+02,0.000000e+00,-3.402281e+02,3.402281e+02,3.281250e+02
22,0.000000e+00,0.000000e+00,0.000000e+00,3.089781e+02,0.000000e+00,-3.089781e+02,3.089781e+02,2.968750e+02
23,0.000000e+00,0.000000e+00,0.000000e+00,2.777281e+02,0.000000e+00,-2.777281e+02,2.777281e+02,2.656250e+02
24,0.000000e+00,0.000000e+00,0.000000e+00,2.464781e+02,0.000000e+00,-2.464781e+02,2.464781e+02,2.343750e+02
25,0.000000e+00,0.000000e+00,0.000000e+00,2.152281e+02,0.000000e+00,-2.152281e+02,2.152281e+02,2.031250e+02
26,0.000000e+00,0.000000e+00,0.000000e+00,1.839781e+02,0.000000e+00,-1.839781e+02,1.839781e+02,1.718750e+02
27,0.000000e+00,0.000000e+00,0.000000e+00,1.527281e+02,0.000000e+00,-1.527281e+02,1.527281e+02,1.406250e+02
28,0.000000e+00,0.000000e+00,0.000000e+00,1.214781e+02,0.000000e+00,-1.214781e+02,1.214781e+02,1.093750e+02
29,0.000000e+00,0.000000e+00,0.000000e+00,9.022807e+01,0.000000e+00,-9.022807e+01,9.022807e+01,7.812500e+01
30,0.000000e+00,0.000000e+00,0.000000e+00,5.897807e+01,0.000000e+00,-5.897807e+01,5.897807e+01,4.687500e+01
31,0.000000e+00,0.000000e+00,0.000000e+00,2.772807e+01,0.000000e+00,-2.772807e+01,2.772807e+01,1.562500e+01
