sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-7.738629313505e+01
0.000000000000e+00,0.000000000000e+00,-7.212320961264e+01
0.000000000000e+00,0.000000000000e+00,-6.686012609023e+01
