sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.996455862152e+01
0.000000000000e+00,0.000000000000e+00,-2.647921243413e+01
0.000000000000e+00,0.000000000000e+00,-2.299386624667e+01
