Condensed DOF,Value
0,0.000000000000e+00
1,-9.009894528807e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-1.366194266643e-04
6,0.000000000000e+00
7,-3.435468237880e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-2.613647354512e-04
12,0.000000000000e+00
13,-7.455051362907e-05
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-3.742591293267e-04
18,0.000000000000e+00
19,-1.281179237598e-04
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-4.753606157059e-04
24,0.000000000000e+00
25,-1.935872718474e-04
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,-5.647794086777e-04
30,0.000000000000e+00
31,-2.695063540378e-04
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,-6.426953312288e-04
36,0.000000000000e+00
37,-3.544501922978e-04
38,0.000000000000e+00
39,0.000000000000e+00
40,0.000000000000e+00
41,-7.093752174689e-04
42,0.000000000000e+00
43,-4.470329984441e-04
44,0.000000000000e+00
45,0.000000000000e+00
46,0.000000000000e+00
47,-7.651903148549e-04
48,0.000000000000e+00
49,-5.459223134513e-04
50,0.000000000000e+00
51,0.000000000000e+00
52,0.000000000000e+00
53,-8.106336864154e-04
54,0.000000000000e+00
55,-6.498553220370e-04
56,0.000000000000e+00
57,0.000000000000e+00
58,0.000000000000e+00
59,-8.463376129752e-04
60,0.000000000000e+00
61,-7.576573425255e-04
62,0.000000000000e+00
63,0.000000000000e+00
64,0.000000000000e+00
65,-8.730909953802e-04
66,0.000000000000e+00
67,-8.682624919893e-04
68,0.000000000000e+00
69,0.000000000000e+00
70,0.000000000000e+00
71,-8.918567567216e-04
72,0.000000000000e+00
73,-9.807365266690e-04
74,0.000000000000e+00
75,0.000000000000e+00
76,0.000000000000e+00
77,-9.037892445606e-04
78,0.000000000000e+00
79,-1.094301857671e-03
80,0.000000000000e+00
81,0.000000000000e+00
82,0.000000000000e+00
83,-9.102516331526e-04
84,-0.000000000000e+00
85,-1.208364741944e-03
86,-0.000000000000e+00
87,-0.000000000000e+00
88,-0.000000000000e+00
89,-9.128333256723e-04
90,0.000000000000e+00
91,-1.322544648531e-03
92,0.000000000000e+00
93,0.000000000000e+00
94,0.000000000000e+00
95,-9.133673564378e-04
