strain_energy_density
1.140305126113e+00
1.070139356767e+00
1.002201072162e+00
9.364902722981e-01
8.730069571753e-01
8.117511267937e-01
7.527227811532e-01
6.959219202539e-01
6.413485440957e-01
5.890026526788e-01
5.388842460030e-01
4.909933240685e-01
4.453298868749e-01
4.018939344225e-01
3.606854667112e-01
3.217044837412e-01
2.849509855120e-01
2.504249720241e-01
2.181264432775e-01
1.880553992717e-01
1.602118400072e-01
1.345957654839e-01
1.112071757016e-01
9.004607066014e-02
7.111245036033e-02
5.440631480155e-02
3.992766398391e-02
2.767649790769e-02
1.765281657279e-02
9.856619979100e-03
4.287908126549e-03
9.466810149590e-04
-1.670613555770e-04
