sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.129693497026e+01
0.000000000000e+00,0.000000000000e+00,-2.890625000000e+01
0.000000000000e+00,0.000000000000e+00,-6.515565029731e+00
