sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.922936538410e+02
0.000000000000e+00,0.000000000000e+00,-1.335937500000e+02
0.000000000000e+00,0.000000000000e+00,-7.489384615904e+01
