element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,1.091204e+03,0.000000e+00,2.421875e+02,1.091204e+03,-1.091204e+03,1.905474e+03,1.031293e+03
1,0.000000e+00,1.053062e+03,0.000000e+00,2.265625e+02,1.053062e+03,-1.053062e+03,1.837973e+03,9.925459e+02
2,0.000000e+00,1.014919e+03,0.000000e+00,2.109375e+02,1.014919e+03,-1.014919e+03,1.770502e+03,9.581203e+02
3,0.000000e+00,9.767772e+02,0.000000e+00,1.953125e+02,9.767772e+02,-9.767772e+02,1.703064e+03,9.300840e+02
4,0.000000e+00,9.386350e+02,0.000000e+00,1.796875e+02,9.386350e+02,-9.386350e+02,1.635663e+03,9.096343e+02
5,0.000000e+00,9.004928e+02,0.000000e+00,1.640625e+02,9.004928e+02,-9.004928e+02,1.568304e+03,8.958953e+02
6,0.000000e+00,8.623507e+02,0.000000e+00,1.484375e+02,8.623507e+02,-8.623507e+02,1.500993e+03,8.868319e+02
7,0.000000e+00,8.242085e+02,0.000000e+00,1.328125e+02,8.242085e+02,-8.242085e+02,1.433736e+03,8.806904e+02
8,0.000000e+00,7.860663e+02,0.000000e+00,1.171875e+02,7.860663e+02,-7.860663e+02,1.366541e+03,8.763640e+02
9,0.000000e+00,7.479241e+02,0.000000e+00,1.015625e+02,7.479241e+02,-7.479241e+02,1.299418e+03,8.732144e+02
10,0.000000e+00,7.097820e+02,0.000000e+00,8.593750e+01,7.097820e+02,-7.097820e+02,1.232378e+03,8.708742e+02
11,0.000000e+00,6.716398e+02,0.000000e+00,7.031250e+01,6.716398e+02,-6.716398e+02,1.165437e+03,8.691262e+02
12,0.000000e+00,6.334976e+02,0.000000e+00,5.468750e+01,6.334976e+02,-6.334976e+02,1.098612e+03,8.678382e+02
13,0.000000e+00,5.953554e+02,0.000000e+00,3.906250e+01,5.953554e+02,-5.953554e+02,1.031925e+03,8.669280e+02
14,0.000000e+00,5.572133e+02,0.000000e+00,2.343750e+01,5.572133e+02,-5.572133e+02,9.654062e+02,8.663453e+02
15,0.000000e+00,5.190711e+02,0.000000e+00,7.812500e+00,5.190711e+02,-5.190711e+02,8.990914e+02,8.660607e+02
