1.375500000000e+10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.375500000000e+10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,7.365370320000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.208783040000e+13,0.000000000000e+00,-7.365370320000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.156587280000e+13
0.000000000000e+00,0.000000000000e+00,1.140955200000e+13,0.000000000000e+00,-6.519744000000e+12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.140955200000e+13,0.000000000000e+00,-4.889808000000e+12,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.055725650000e+05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.055725650000e+05,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-6.519744000000e+12,0.000000000000e+00,3.803184000000e+12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.519744000000e+12,0.000000000000e+00,2.716560000000e+12,0.000000000000e+00
0.000000000000e+00,4.208783040000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.455123440000e+13,0.000000000000e+00,-4.208783040000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.753659600000e+13
-1.375500000000e+10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.375500000000e+10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,-7.365370320000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.208783040000e+13,0.000000000000e+00,7.365370320000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.156587280000e+13
0.000000000000e+00,0.000000000000e+00,-1.140955200000e+13,0.000000000000e+00,6.519744000000e+12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.140955200000e+13,0.000000000000e+00,4.889808000000e+12,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.055725650000e+05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.055725650000e+05,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-4.889808000000e+12,0.000000000000e+00,2.716560000000e+12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.889808000000e+12,0.000000000000e+00,2.173248000000e+12,0.000000000000e+00
0.000000000000e+00,3.156587280000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.753659600000e+13,0.000000000000e+00,-3.156587280000e+13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.402927680000e+13
