element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,3.138874e+04,0.000000e+00,7.812500e+02,3.138874e+04,-3.138874e+04,5.437250e+04,3.580644e+04
1,0.000000e+00,1.649214e+04,0.000000e+00,4.062500e+02,1.649214e+04,-1.649214e+04,2.856812e+04,1.870922e+04
2,0.000000e+00,6.477748e+03,0.000000e+00,1.562500e+02,6.477748e+03,-6.477748e+03,1.122088e+04,7.270302e+03
3,0.000000e+00,1.345550e+03,0.000000e+00,3.125000e+01,1.345550e+03,-1.345550e+03,2.330770e+03,1.482442e+03
