sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.054561459139e+02
0.000000000000e+00,0.000000000000e+00,-2.812500000001e+02
0.000000000000e+00,0.000000000000e+00,-2.570438540863e+02
