sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-6.179561459144e+02
0.000000000000e+00,0.000000000000e+00,-5.937500000005e+02
0.000000000000e+00,0.000000000000e+00,-5.695438540867e+02
