max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
9.735855e+02,0.000000e+00,5.598958e+01,2.220694e-03,0.000000e+00,1.277091e-04,1.000000e+03,0.000000e+00,2.280944e-03,0.000000e+00
