ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-6.344930938725e-04,-1.130599645712e-05,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-6.344930938725e-04,-3.626680251330e-06,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-6.344930938725e-04,4.052635954458e-06,0.000000000000e+00,0.000000000000e+00
