max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
1.514659e+04,0.000000e+00,5.771887e+02,8.553541e-04,0.000000e+00,5.381151e-05,1.940867e+04,0.000000e+00,8.553541e-04,0.000000e+00
