sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.482665515636e+02
0.000000000000e+00,0.000000000000e+00,-2.423095703421e+02
0.000000000000e+00,0.000000000000e+00,-2.363525891206e+02
