element_id,total_strain_energy
0,1.595244999427e-01
1,1.222808409412e-01
2,9.198049067285e-02
3,6.770060814450e-02
4,4.858426957695e-02
5,3.384046840475e-02
6,2.274411527623e-02
7,1.463603805352e-02
8,8.922981812519e-03
9,5.077608842932e-03
10,2.638498648243e-03
11,1.210147945724e-03
12,4.629706664359e-04
13,1.332979552272e-04
14,2.337817073436e-05
15,1.376885381813e-06
