sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.775823815011e-06
0.000000000000e+00,0.000000000000e+00,-4.232302598891e-06
0.000000000000e+00,0.000000000000e+00,-4.688798874930e-06
