sigma1,sigma2,sigma3
8.230744928950e-08,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-1.944078467094e-07
0.000000000000e+00,0.000000000000e+00,-4.711626901965e-07
