Condensed DOF,Value
0,0.000000000000e+00
1,-2.264818677737e-07
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-1.768066013233e-05
6,0.000000000000e+00
7,-7.270487720475e-07
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-3.508288467202e-05
12,0.000000000000e+00
13,-1.497350156687e-06
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-5.220667361908e-05
18,0.000000000000e+00
19,-2.533035465556e-06
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-6.905202697351e-05
24,0.000000000000e+00
25,-3.829754142521e-06
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,-8.561894473530e-05
30,0.000000000000e+00
31,-5.383155631447e-06
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,-1.019074269045e-04
36,0.000000000000e+00
37,-7.188889376198e-06
38,0.000000000000e+00
39,0.000000000000e+00
40,0.000000000000e+00
41,-1.179174734810e-04
42,0.000000000000e+00
43,-9.242604820640e-06
44,0.000000000000e+00
45,0.000000000000e+00
46,0.000000000000e+00
47,-1.336490844649e-04
48,0.000000000000e+00
49,-1.153995140864e-05
50,0.000000000000e+00
51,0.000000000000e+00
52,0.000000000000e+00
53,-1.491022598561e-04
54,0.000000000000e+00
55,-1.407657858406e-05
56,0.000000000000e+00
57,0.000000000000e+00
58,0.000000000000e+00
59,-1.642769996548e-04
60,0.000000000000e+00
61,-1.684813579076e-05
62,0.000000000000e+00
63,0.000000000000e+00
64,0.000000000000e+00
65,-1.791733038607e-04
66,0.000000000000e+00
67,-1.985027247262e-05
68,0.000000000000e+00
69,0.000000000000e+00
70,0.000000000000e+00
71,-1.937911724741e-04
72,0.000000000000e+00
73,-2.307863807349e-05
74,0.000000000000e+00
75,0.000000000000e+00
76,0.000000000000e+00
77,-2.081306054948e-04
78,0.000000000000e+00
79,-2.652888203724e-05
80,0.000000000000e+00
81,0.000000000000e+00
82,0.000000000000e+00
83,-2.221916029229e-04
84,0.000000000000e+00
85,-3.019665380774e-05
86,0.000000000000e+00
87,0.000000000000e+00
88,0.000000000000e+00
89,-2.359741647584e-04
90,0.000000000000e+00
91,-3.407760282885e-05
92,0.000000000000e+00
93,0.000000000000e+00
94,0.000000000000e+00
95,-2.494782910012e-04
96,0.000000000000e+00
97,-3.816737854444e-05
98,0.000000000000e+00
99,0.000000000000e+00
100,0.000000000000e+00
101,-2.627039816514e-04
102,0.000000000000e+00
103,-4.246163039837e-05
104,0.000000000000e+00
105,0.000000000000e+00
106,0.000000000000e+00
107,-2.756512367089e-04
108,0.000000000000e+00
109,-4.695600783451e-05
110,0.000000000000e+00
111,0.000000000000e+00
112,0.000000000000e+00
113,-2.883200561738e-04
114,0.000000000000e+00
115,-5.164616029672e-05
116,0.000000000000e+00
117,0.000000000000e+00
118,0.000000000000e+00
119,-3.007104400461e-04
120,0.000000000000e+00
121,-5.652773722886e-05
122,0.000000000000e+00
123,0.000000000000e+00
124,0.000000000000e+00
125,-3.128223883258e-04
126,0.000000000000e+00
127,-6.159638807481e-05
128,0.000000000000e+00
129,0.000000000000e+00
130,0.000000000000e+00
131,-3.246559010128e-04
132,0.000000000000e+00
133,-6.684776227842e-05
134,0.000000000000e+00
135,0.000000000000e+00
136,0.000000000000e+00
137,-3.362109781072e-04
138,0.000000000000e+00
139,-7.227750928357e-05
140,0.000000000000e+00
141,0.000000000000e+00
142,0.000000000000e+00
143,-3.474876196089e-04
144,0.000000000000e+00
145,-7.788127853411e-05
146,0.000000000000e+00
147,0.000000000000e+00
148,0.000000000000e+00
149,-3.584858255180e-04
150,0.000000000000e+00
151,-8.365471947392e-05
152,0.000000000000e+00
153,0.000000000000e+00
154,0.000000000000e+00
155,-3.692055958345e-04
156,0.000000000000e+00
157,-8.959348154685e-05
158,0.000000000000e+00
159,0.000000000000e+00
160,0.000000000000e+00
161,-3.796469305584e-04
162,0.000000000000e+00
163,-9.569321419678e-05
164,0.000000000000e+00
165,0.000000000000e+00
166,0.000000000000e+00
167,-3.898098296896e-04
168,0.000000000000e+00
169,-1.019495668676e-04
170,0.000000000000e+00
171,0.000000000000e+00
172,0.000000000000e+00
173,-3.996942932282e-04
174,0.000000000000e+00
175,-1.083581890031e-04
176,0.000000000000e+00
177,0.000000000000e+00
178,0.000000000000e+00
179,-4.093003211741e-04
180,0.000000000000e+00
181,-1.149147300472e-04
182,0.000000000000e+00
183,0.000000000000e+00
184,0.000000000000e+00
185,-4.186279135274e-04
186,0.000000000000e+00
187,-1.216148394437e-04
188,0.000000000000e+00
189,0.000000000000e+00
190,0.000000000000e+00
191,-4.276770702881e-04
192,0.000000000000e+00
193,-1.284541666366e-04
194,0.000000000000e+00
195,0.000000000000e+00
196,0.000000000000e+00
197,-4.364477914561e-04
198,0.000000000000e+00
199,-1.354283610696e-04
200,0.000000000000e+00
201,0.000000000000e+00
202,0.000000000000e+00
203,-4.449400770316e-04
204,0.000000000000e+00
205,-1.425330721867e-04
206,0.000000000000e+00
