sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.355611313862e+02
0.000000000000e+00,0.000000000000e+00,-5.119506835944e+02
0.000000000000e+00,0.000000000000e+00,-4.883402358027e+02
