sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.033439218922e+02
0.000000000000e+00,0.000000000000e+00,-1.859741210939e+02
0.000000000000e+00,0.000000000000e+00,-1.686043202956e+02
