strain_energy_density
2.850762815445e-01
2.675348392074e-01
2.505502680555e-01
2.341225680889e-01
2.182517393077e-01
2.029377817117e-01
1.881806953010e-01
1.739804800756e-01
1.603371360355e-01
1.472506631807e-01
1.347210615113e-01
1.227483310271e-01
1.113324717282e-01
1.004734836147e-01
9.017136668635e-02
8.042612094333e-02
7.123774638558e-02
6.260624301322e-02
5.453161082594e-02
4.701384982416e-02
4.005296000754e-02
3.364894137624e-02
2.780179393022e-02
2.251151766943e-02
1.777811259398e-02
1.360157870383e-02
9.981915998958e-03
6.919124479429e-03
4.413204145210e-03
2.464154996298e-03
1.071977032605e-03
2.366702542101e-04
-2.088266944958e-05
1.706843507385e-22
1.640281218727e-22
1.646252605649e-22
1.509970025483e-22
1.365779858338e-22
1.381278176697e-22
1.286766322774e-22
1.194417446709e-22
1.144079076262e-22
1.121309446929e-22
1.017011285233e-22
9.758824507539e-23
9.508821574671e-23
8.816760064766e-23
8.072853189451e-23
6.898110925138e-23
5.806576399934e-23
4.324523615185e-23
4.602199101210e-23
3.593006103578e-23
3.278895126750e-23
2.997323610557e-23
3.147272486601e-23
2.034553441866e-23
8.069927849244e-24
4.802838106416e-24
2.844527747210e-24
9.193046831659e-26
1.635505122692e-25
1.312446454342e-25
1.312327716725e-25
1.154314335306e-25
